Iter   | x            | df(x)        | a*df(x)      | x_new        | f(x)         |
----------------------------------------------------------------------
32     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
33     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
34     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
35     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
36     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
37     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
38     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
39     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
40     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
41     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
42     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
43     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
44     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
45     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
46     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
47     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
48     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
49     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
50     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
Iter   | x            | df(x)        | a*df(x)      | x_new        | f(x)         |
----------------------------------------------------------------------
1      | 0.00000      | -4.00000     | -1.20000     | 1.20000      | 4.64000     
2      | 1.20000      | -1.60000     | -0.48000     | 1.68000      | 4.10240     
3      | 1.68000      | -0.64000     | -0.19200     | 1.87200      | 4.01638     
4      | 1.87200      | -0.25600     | -0.07680     | 1.94880      | 4.00262     
5      | 1.94880      | -0.10240     | -0.03072     | 1.97952      | 4.00042     
6      | 1.97952      | -0.04096     | -0.01229     | 1.99181      | 4.00007     
7      | 1.99181      | -0.01638     | -0.00492     | 1.99672      | 4.00001     
8      | 1.99672      | -0.00655     | -0.00197     | 1.99869      | 4.00000     
9      | 1.99869      | -0.00262     | -0.00079     | 1.99948      | 4.00000     
10     | 1.99948      | -0.00105     | -0.00031     | 1.99979      | 4.00000     
11     | 1.99979      | -0.00042     | -0.00013     | 1.99992      | 4.00000     
12     | 1.99992      | -0.00017     | -0.00005     | 1.99997      | 4.00000     
13     | 1.99997      | -0.00007     | -0.00002     | 1.99999      | 4.00000     
14     | 1.99999      | -0.00003     | -0.00001     | 1.99999      | 4.00000     
15     | 1.99999      | -0.00001     | -0.00000     | 2.00000      | 4.00000     
16     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
17     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
18     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
19     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
20     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
21     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
22     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
23     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
24     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
25     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
26     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
27     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
28     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
29     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
30     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
31     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
32     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
33     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
34     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
35     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
36     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
37     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
38     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
39     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
40     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
41     | 2.00000      | -0.00000     | -0.00000     | 2.00000      | 4.00000     
42     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
43     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
44     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
45     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
46     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
47     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
48     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
49     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
50     | 2.00000      | 0.00000      | 0.00000      | 2.00000      | 4.00000     
Iter   | x            | df(x)        | a*df(x)      | x_new        | f(x)         |
----------------------------------------------------------------------
1      | 0.00000      | -4.00000     | -3.96000     | 3.96000      | 7.84160     
2      | 3.96000      | 3.92000      | 3.88080      | 0.07920      | 7.68947     
3      | 0.07920      | -3.84160     | -3.80318     | 3.88238      | 7.54337     
4      | 3.88238      | 3.76477      | 3.72712      | 0.15526      | 7.40305     
5      | 0.15526      | -3.68947     | -3.65258     | 3.80784      | 7.26829     
6      | 3.80784      | 3.61568      | 3.57953      | 0.22832      | 7.13887     
7      | 0.22832      | -3.54337     | -3.50794     | 3.73625      | 7.01457     
8      | 3.73625      | 3.47250      | 3.43778      | 0.29847      | 6.89519     
9      | 0.29847      | -3.40305     | -3.36902     | 3.66750      | 6.78054     
10     | 3.66750      | 3.33499      | 3.30164      | 0.36585      | 6.67043     
11     | 0.36585      | -3.26829     | -3.23561     | 3.60146      | 6.56468     
12     | 3.60146      | 3.20293      | 3.17090      | 0.43057      | 6.46312     
13     | 0.43057      | -3.13887     | -3.10748     | 3.53804      | 6.36558     
14     | 3.53804      | 3.07609      | 3.04533      | 0.49272      | 6.27190     
15     | 0.49272      | -3.01457     | -2.98442     | 3.47714      | 6.18194     
16     | 3.47714      | 2.95428      | 2.92473      | 0.55240      | 6.09553     
17     | 0.55240      | -2.89519     | -2.86624     | 3.41864      | 6.01255     
18     | 3.41864      | 2.83729      | 2.80891      | 0.60973      | 5.93285     
19     | 0.60973      | -2.78054     | -2.75274     | 3.36247      | 5.85631     
20     | 3.36247      | 2.72493      | 2.69768      | 0.66478      | 5.78280     
21     | 0.66478      | -2.67043     | -2.64373     | 3.30851      | 5.71220     
22     | 3.30851      | 2.61702      | 2.59085      | 0.71766      | 5.64440     
23     | 0.71766      | -2.56468     | -2.53904     | 3.25669      | 5.57928     
24     | 3.25669      | 2.51339      | 2.48826      | 0.76844      | 5.51674     
25     | 0.76844      | -2.46312     | -2.43849     | 3.20693      | 5.45668     
26     | 3.20693      | 2.41386      | 2.38972      | 0.81721      | 5.39899     
27     | 0.81721      | -2.36558     | -2.34193     | 3.15914      | 5.34359     
28     | 3.15914      | 2.31827      | 2.29509      | 0.86405      | 5.29039     
29     | 0.86405      | -2.27190     | -2.24919     | 3.11323      | 5.23929     
30     | 3.11323      | 2.22647      | 2.20420      | 0.90903      | 5.19021     
31     | 0.90903      | -2.18194     | -2.16012     | 3.06915      | 5.14308     
32     | 3.06915      | 2.13830      | 2.11692      | 0.95223      | 5.09781     
33     | 0.95223      | -2.09553     | -2.07458     | 3.02681      | 5.05434     
34     | 3.02681      | 2.05362      | 2.03309      | 0.99373      | 5.01259     
35     | 0.99373      | -2.01255     | -1.99242     | 2.98615      | 4.97249     
36     | 2.98615      | 1.97230      | 1.95258      | 1.03357      | 4.93398     
37     | 1.03357      | -1.93285     | -1.91352     | 2.94710      | 4.89699     
38     | 2.94710      | 1.89420      | 1.87525      | 1.07184      | 4.86147     
39     | 1.07184      | -1.85631     | -1.83775     | 2.90959      | 4.82736     
40     | 2.90959      | 1.81919      | 1.80099      | 1.10860      | 4.79460     
41     | 1.10860      | -1.78280     | -1.76497     | 2.87357      | 4.76313     
42     | 2.87357      | 1.74715      | 1.72967      | 1.14390      | 4.73291     
43     | 1.14390      | -1.71220     | -1.69508     | 2.83898      | 4.70389     
44     | 2.83898      | 1.67796      | 1.66118      | 1.17780      | 4.67601     
45     | 1.17780      | -1.64440     | -1.62796     | 2.80576      | 4.64924     
46     | 2.80576      | 1.61151      | 1.59540      | 1.21036      | 4.62353     
